	id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
gene-YOR213C	gene-YOR213C	177.546455331473	0.0671042810609527	0.452566754621842	0.148274879618641	0.882125839364993	0.913524300740699
gene-YNL281W	gene-YNL281W	487.411780656071	0.0620295873112474	0.419310747702201	0.147932261815768	0.882396227065624	0.913552516843136
gene-YPR073C	gene-YPR073C	272.943566030293	-0.075302257638012	0.511091239002663	-0.147336232538354	0.882866635104762	0.913877384395296
gene-YBL038W	gene-YBL038W	386.484142541658	-0.0668944981748994	0.454926298486391	-0.147044693607443	0.883096743315162	0.913953440447671
gene-YGR240C	gene-YGR240C	2824.45846894137	-0.0608431125881736	0.417700603875027	-0.14566201730074	0.884188207289494	0.914920764237312
gene-YPR170W-B	gene-YPR170W-B	734.770703183314	0.059287597216707	0.409744893873231	0.144693925667442	0.884952535301963	0.915549298490595
gene-YIR018W	gene-YIR018W	126.723547109018	-0.0701316026947248	0.48804884662755	-0.14369791708215	0.885739016056409	0.916200524497278
gene-YJR012C	gene-YJR012C	81.1761714039728	0.0745854606568973	0.522180905725927	0.142834523129891	0.886420871100924	0.916743314936883
gene-YOR196C	gene-YOR196C	576.61979542812	-0.0597883870153618	0.421646942707537	-0.141797273879043	0.887240137441304	0.917427999640264
gene-YKR072C	gene-YKR072C	637.573081744558	0.0622483108456569	0.446372581992295	0.139453706067303	0.889091635611107	0.919016774807938
gene-YOL063C	gene-YOL063C	135.440871712665	-0.0672093167018652	0.481308301871118	-0.139638806229987	0.888945378052783	0.919016774807938
gene-YOR034C	gene-YOR034C	146.878738493561	0.0689918844622845	0.496931345632936	0.138835847383325	0.889579866175318	0.919195771052414
gene-YJR088C	gene-YJR088C	326.325834341054	0.0608683497667595	0.438198625807683	0.138905843564816	0.889524553240617	0.919195771052414
gene-YGL039W	gene-YGL039W	46.3680171313985	0.0825023950336829	0.598365300279854	0.137879644750617	0.890335537878286	0.919383695741468
gene-YBR237W	gene-YBR237W	336.530890592256	-0.0614106083504956	0.444977359247727	-0.138008388683675	0.890233787780297	0.919383695741468
gene-YJR068W	gene-YJR068W	316.558118690128	-0.062644163465214	0.453972622611552	-0.137991060132312	0.890247482936306	0.919383695741468
gene-YHR124W	gene-YHR124W	55.5559581632117	-0.0862387028136995	0.625787815978504	-0.137808216478062	0.890391990511574	0.919383695741468
gene-YOR005C	gene-YOR005C	300.856724722255	-0.0644184568864556	0.468187881221746	-0.137591038705133	0.890563638242384	0.919398235871251
gene-YBR240C	gene-YBR240C	34.8424773780628	0.0912002940596517	0.666092496236713	0.136918362802336	0.891095324112474	0.919784400530035
gene-YMR059W	gene-YMR059W	73.3765796422265	-0.0731414533296324	0.535397133896829	-0.136611589227758	0.891337815512892	0.919871976214666
gene-YOR118W	gene-YOR118W	402.455698803283	0.0638512796395874	0.469564391443063	0.135979816193813	0.891837237087458	0.920224629249393
gene-YOR060C	gene-YOR060C	78.5351692346372	0.0718672564174731	0.531204120107091	0.135291225533011	0.892381622306191	0.920299984049586
gene-YOL027C	gene-YOL027C	850.970151575081	-0.055728757933998	0.411095948764655	-0.135561437911181	0.892167992052471	0.920299984049586
gene-YHL008C	gene-YHL008C	23.0038182064366	-0.10149007933618	0.750172773294838	-0.135288940027009	0.892383429263506	0.920299984049586
gene-YOR232W	gene-YOR232W	552.38037629026	0.0621679575534621	0.460998085916638	0.134855131621314	0.892726415180268	0.920491011234646
gene-YML087C	gene-YML087C	36.6378697069679	0.0876634368715394	0.656381586959433	0.133555600298942	0.893753995378698	0.92138773198493
gene-YGL020C	gene-YGL020C	246.511249814187	0.0580067680277899	0.43515881729991	0.133300224473705	0.893955950080831	0.921433133496141
gene-YNCO0028W	gene-YNCO0028W	25.6810336711423	-0.102291710245419	0.768848907744595	-0.133045269642757	0.894157578712917	0.921478182937102
gene-YNL176C	gene-YNL176C	425.146641659341	-0.0583062044004465	0.440278547196269	-0.132430264367286	0.894643977978258	0.921816636324057
gene-YPR056W	gene-YPR056W	184.71743827959	0.0600178305926245	0.457938490425869	0.131060899765839	0.895727131765487	0.922769741146118
gene-YPL153C	gene-YPL153C	9.00196859429308	0.142861561142723	1.10635451599563	0.129128194513817	0.897256212771398	0.924178972385545
gene-YLR004C	gene-YLR004C	46.3752857282903	0.078425779417461	0.608274680246024	0.128931520519218	0.897411835053384	0.924178972385545
gene-YNL056W	gene-YNL056W	295.978271077996	-0.0544461356490593	0.425892989281374	-0.127839943411438	0.898275639119537	0.924905303381419
gene-YGL183C	gene-YGL183C	2.66529516623377	0.264271741895071	2.07777850903127	0.127189563635579	0.898790365308139	0.924945640489063
gene-YOR137C	gene-YOR137C	71.5609040644263	0.0770684029065175	0.605928508103619	0.127190587463394	0.898789554992676	0.924945640489063
gene-YDR387C	gene-YDR387C	147.347195838104	0.059604468522262	0.46744669964069	0.127510727037068	0.898536183536896	0.924945640489063
gene-YDR089W	gene-YDR089W	154.526728096739	0.0603078131987648	0.480273604187367	0.125569701672044	0.900072547638703	0.926101801352818
gene-YHR024C	gene-YHR024C	250.975657116432	0.0694554330754726	0.554259335215661	0.125312157437001	0.90027642780949	0.926148264504297
gene-YHR116W	gene-YHR116W	40.3266272788303	0.0782537131059762	0.632842216893468	0.123654381798535	0.901588932408365	0.927334993936684
gene-YOL033W	gene-YOL033W	49.3552419617011	0.0814469739601562	0.663557572304616	0.12274288978013	0.902310699499839	0.927750296313931
gene-YMR074C	gene-YMR074C	323.441979693274	-0.0584542366591393	0.475779080014746	-0.122860039700206	0.902217929526002	0.927750296313931
gene-YGL159W	gene-YGL159W	99.6445979328066	0.0602734934419182	0.49840679661877	0.12093232646669	0.903744637249805	0.92906095108397
gene-YGR097W	gene-YGR097W	276.956728073875	0.0624797985899665	0.520722536226527	0.119986738124939	0.904493653499757	0.929667160149918
gene-YJL073W	gene-YJL073W	84.9020168010398	-0.0644688601006484	0.541089492721228	-0.119146390694862	0.905159378019033	0.930187560891345
gene-YCR038C	gene-YCR038C	55.4791156081663	0.0665266301766953	0.562419927282993	0.1182864030051	0.905840730591987	0.93072383571126
gene-YJR067C	gene-YJR067C	112.079680245875	-0.0620605469407516	0.531209162774251	-0.116828833705803	0.906995694214758	0.931746456997027
gene-YPL083C	gene-YPL083C	154.002468746705	-0.0548282216557251	0.471587055376158	-0.116263203221284	0.907443947372827	0.93204285036445
gene-YGR262C	gene-YGR262C	232.846114303315	-0.049629175564121	0.439349774585736	-0.112960512181704	0.910061861490965	0.934567223125622
gene-YFL040W	gene-YFL040W	46.3097508344436	0.0663240898868046	0.591952557216183	0.112042914720584	0.910789379747696	0.935149750277636
gene-YNL283C	gene-YNL283C	135.961596969054	-0.0610015267070801	0.556221690150381	-0.10967124761098	0.912670103917322	0.936915914207877
gene-YPR064W	gene-YPR064W	4.49474139975041	0.157709114826177	1.46337126824264	0.107771088751503	0.91417727712041	0.938239157275485
gene-YGR150C	gene-YGR150C	253.754006915644	-0.0469882224451233	0.436528313101662	-0.107640721196887	0.914280693790644	0.938239157275485
gene-YNL158W	gene-YNL158W	167.318797240109	-0.0508729777287701	0.479434374393783	-0.106110409361231	0.915494752299351	0.939319831135346
gene-YBR210W	gene-YBR210W	154.416245208699	-0.0529671892183189	0.503780748426608	-0.105139367440587	0.916265221699729	0.939945071838593
gene-YNCO0026W	gene-YNCO0026W	6.32418763326704	0.132039732662925	1.2607466796751	0.104731374503364	0.916588965605182	0.939946680897406
gene-YJL118W	gene-YJL118W	29.9305152791255	-0.0726093944171669	0.692026686584252	-0.104922824256326	0.916437047791823	0.939946680897406
gene-YMR028W	gene-YMR028W	128.740668605541	0.0505644719658412	0.483803227086592	0.104514540488567	0.916761029831489	0.939950383794917
gene-YGL141W	gene-YGL141W	175.227730427921	-0.0500421647188512	0.479694877170521	-0.104320823716161	0.916914753138075	0.939950383794917
gene-YKL077W	gene-YKL077W	669.155181812261	-0.0424495414371961	0.408178417359196	-0.103997515870224	0.917171319930349	0.940048243771928
gene-YNL041C	gene-YNL041C	157.778171288632	0.0473000225015423	0.460561296175349	0.102700819400886	0.918200423297285	0.940937736202961
gene-YKL019W	gene-YKL019W	324.352300524844	-0.042919575653469	0.421955650498082	-0.101715845261951	0.91898222467977	0.94157353485627
gene-YLR138W	gene-YLR138W	473.938071829184	0.0555491232673293	0.554720826211373	0.100138881834883	0.920234067215631	0.94252515046572
gene-YCR086W	gene-YCR086W	77.5753693756431	-0.0567558698398132	0.566324621213886	-0.10021790985912	0.920171327584819	0.94252515046572
gene-YLR457C	gene-YLR457C	62.9373878012432	-0.0567539623922287	0.57175492517359	-0.0992627433423466	0.920929658786497	0.943072053179924
gene-YGR210C	gene-YGR210C	840.57144078287	-0.0396285301712497	0.404310298695464	-0.0980151391124936	0.921920271979132	0.943920825934065
gene-YGR028W	gene-YGR028W	386.830335546675	0.041753376457875	0.427021893157383	0.0977780697592626	0.922108521721939	0.943947934078511
gene-YDL043C	gene-YDL043C	119.225304202565	-0.0481521387174566	0.493563816080581	-0.0975601070188562	0.922281603320728	0.943959508047088
gene-YDL012C	gene-YDL012C	104.89600535662	0.058977513753137	0.613149561873497	0.0961878103165066	0.923371411882018	0.944909187711605
gene-YFL049W	gene-YFL049W	232.892083109154	-0.0448667414968531	0.467746413812035	-0.0959210806795899	0.923583251816979	0.944960244494489
gene-YER078W-A	gene-YER078W-A	2.62956676262905	0.182814225591383	1.9287746152017	0.0947825755018372	0.924487527290794	0.945418208407965
gene-YGL178W	gene-YGL178W	437.914013439094	0.041267237346649	0.434127965149063	0.095057772499128	0.924268938801145	0.945418208407965
gene-YER185W	gene-YER185W	13.6457309571294	-0.0863486086029707	0.911373701890075	-0.0947455565416189	0.924516931821053	0.945418208407965
gene-YNL277W-A	gene-YNL277W-A	4.52928019612739	0.136581813484585	1.4546245736795	0.0938948894140422	0.925192653560227	0.945777703840912
gene-YKR029C	gene-YKR029C	214.246506801493	0.0426204857574185	0.453447712640881	0.0939920625229238	0.925115462011837	0.945777703840912
gene-YBR185C	gene-YBR185C	128.340529949157	0.0640265932742328	0.690382451289347	0.092740760073866	0.926109514675082	0.946549136123507
gene-YMR183C	gene-YMR183C	382.848200242645	-0.038740457412325	0.421428652721767	-0.0919264913814535	0.926756443493947	0.946622472281872
gene-YJL083W	gene-YJL083W	131.452565293783	-0.0433503942051925	0.46952734157838	-0.0923277312444985	0.92643765611749	0.946622472281872
gene-YKR015C	gene-YKR015C	60.4711090228162	-0.0613099085071599	0.666739739333503	-0.0919547836888311	0.926733964707262	0.946622472281872
gene-YER011W	gene-YER011W	4.44896089758779	-0.136657653573777	1.48809970750426	-0.0918336673844051	0.926830194369551	0.946622472281872
gene-YNL054W	gene-YNL054W	258.346793521385	0.0402844932116993	0.441006186087128	0.0913467758108509	0.927217051599436	0.946851854407194
gene-YOL047C	gene-YOL047C	44.1553286033505	-0.0696016378852549	0.765359323368791	-0.0909398184096035	0.927540410742946	0.947016324879281
gene-YBR012W-B	gene-YBR012W-B	3.0189801250135	-0.160465502075798	1.77772407547703	-0.0902645715886697	0.928076972965666	0.947398379505714
gene-YAL065C	gene-YAL065C	4.48768849374713	-0.134519483407519	1.54979191572587	-0.0867984159954238	0.930831746726009	0.950044296334837
gene-YKL075C	gene-YKL075C	476.618476639849	0.0354008996494271	0.412800731129049	0.0857578414471367	0.931658920612495	0.950722245850631
gene-YHR175W-A	gene-YHR175W-A	16.1013596488669	0.0722578840787554	0.850803445402772	0.0849289979597442	0.932317838028648	0.950926581348101
gene-YIL010W	gene-YIL010W	145.671475779242	0.050033511217161	0.589385520546223	0.0848909745369917	0.93234806716238	0.950926581348101
gene-YFL050C	gene-YFL050C	198.367579124635	0.0390187880512719	0.458929393323224	0.0850213314268824	0.932244432083833	0.950926581348101
gene-YHR121W	gene-YHR121W	179.232893961311	-0.0460639154333127	0.546753882944523	-0.0842498185568196	0.932857809470835	0.951280202422636
gene-YNCE0015C	gene-YNCE0015C	3.1641882165247	0.142055807659424	1.69500669292641	0.0838084051539446	0.933208765187199	0.95147180584786
gene-YDL058W	gene-YDL058W	168.868985183817	0.0377803610979927	0.451956387849963	0.0835929353221901	0.933380084073532	0.951480221972233
gene-YOR010C	gene-YOR010C	92.3879223837388	0.0454308250969694	0.570421651060206	0.079644285963778	0.936520171960733	0.95451444600714
gene-YGR017W	gene-YGR017W	169.941571984996	0.0394164250467679	0.500998013777144	0.07867581100691	0.937290485847354	0.954799229210774
gene-YOR221C	gene-YOR221C	216.872388470565	-0.0359894295195979	0.456673875982005	-0.0788077256274149	0.937185559000308	0.954799229210774
gene-YIL120W	gene-YIL120W	112.614732109757	-0.0415410201523607	0.525932266193113	-0.0789854945638714	0.937044160675568	0.954799229210774
gene-YGL017W	gene-YGL017W	114.215910459701	-0.0378805798022687	0.483603974068146	-0.078329752924923	0.937565750752928	0.954912926451969
gene-YPL094C	gene-YPL094C	639.407180329968	-0.0317322247591105	0.40707850999029	-0.0779511174880428	0.937866937204012	0.95504456537529
gene-YCR094W	gene-YCR094W	155.608809812771	-0.0357996885457369	0.460412123038763	-0.0777557469804565	0.93802234861453	0.95504456537529
gene-YHR078W	gene-YHR078W	209.581429616136	0.0371278765083121	0.47978100608989	0.0773850486723017	0.938317234544821	0.955178133909461
gene-YJR031C	gene-YJR031C	109.256839957023	0.0382744627637117	0.505785007671418	0.0756733833213509	0.939678952291201	0.956397468449182
gene-YOR356W	gene-YOR356W	246.85074295916	0.0355618452689367	0.475562804440104	0.074778441326598	0.940390995111927	0.956955259239291
gene-YDR503C	gene-YDR503C	20.1949349659059	-0.0611937146856309	0.822447647372799	-0.0744043889980186	0.940688616570436	0.957091207966608
gene-YOR028C	gene-YOR028C	183.253770000559	0.0420586206760553	0.584418156790571	0.0719666563869732	0.942628443369427	0.958730515436745
gene-YDR381W	gene-YDR381W	696.795155665981	0.0308000206576713	0.427048172352533	0.0721230592979697	0.942503975344376	0.958730515436745
gene-YOR148C	gene-YOR148C	194.112057109678	0.0355692892799846	0.496320389307959	0.0716659844049131	0.942867727041752	0.95880675972266
gene-YJR090C	gene-YJR090C	371.486346391687	-0.030570709297363	0.440213446269455	-0.0694451965437027	0.944635254091394	0.960269461258412
gene-YEL047C	gene-YEL047C	171.655747556279	-0.0367616557368548	0.52858932360858	-0.0695467238836569	0.944554442377897	0.960269461258412
gene-YOR181W	gene-YOR181W	137.109548395578	-0.0307206985521102	0.472141661877355	-0.0650666972068445	0.948120896001372	0.963644909975267
gene-YGL125W	gene-YGL125W	293.926356200851	0.0281361367253558	0.435938841359147	0.0645414770513094	0.948539082026461	0.963902045214977
gene-YLR352W	gene-YLR352W	102.33503323856	-0.0357087652828331	0.556831314196981	-0.0641285149961968	0.948867896886499	0.964068288060721
gene-YOL159C-A	gene-YOL159C-A	68.4540993349159	0.0353832324039025	0.562221093810146	0.0629347294035377	0.949818479583565	0.96436242010964
gene-YDL054C	gene-YDL054C	229.064219350203	0.0312298978586923	0.494137194278004	0.0632008644974055	0.949606556388319	0.96436242010964
gene-YIL106W	gene-YIL106W	331.436116424953	0.0280620081722112	0.442506753134985	0.0634159998088231	0.94943524689	0.96436242010964
gene-YPR088C	gene-YPR088C	1122.18448298428	-0.025085531225745	0.398579892490011	-0.0629372722969803	0.949816454662416	0.96436242010964
gene-YOR214C	gene-YOR214C	1.98546562082692	-0.139112288290271	2.22836984390071	-0.0624278275309803	0.950222135008303	0.964604411582019
gene-YDL175C	gene-YDL175C	215.586444964224	0.028493355678889	0.458822821792502	0.0621009991777934	0.950482401307261	0.964700784767415
gene-YOL003C	gene-YOL003C	74.3924446637087	-0.0333347306721785	0.538621603326942	-0.0618889596449112	0.950651259571501	0.964704365147775
gene-YLR203C	gene-YLR203C	258.787845872755	0.0367873031013971	0.599342184414129	0.0613794657844042	0.951057005450989	0.964948291915584
gene-YKL086W	gene-YKL086W	18.8037623940457	-0.0512165832541658	0.840429507473809	-0.0609409626847995	0.95140622654678	0.965134793445838
gene-YBL003C	gene-YBL003C	838.159685402936	-0.134967801940285	2.22803971929651	-0.0605769281271611	0.95169614845909	0.965261085739404
gene-YBR218C	gene-YBR218C	782.767235162732	-0.0247795206389835	0.411440076139805	-0.0602263174542179	0.951975385457582	0.965376498808653
gene-YDR047W	gene-YDR047W	462.642649590669	0.0314104194050775	0.527376216084872	0.0595597951653219	0.952506240301673	0.96541148378674
gene-YHR087W	gene-YHR087W	2413.02195522648	-0.0287180900760308	0.481229343572017	-0.0596765148668311	0.952413276812041	0.96541148378674
gene-YHR173C	gene-YHR173C	2.44563107495851	-0.124851362452111	2.0870397154949	-0.0598222264411991	0.952297223136693	0.96541148378674
gene-YOR244W	gene-YOR244W	522.358314135678	-0.0257970370404787	0.441887806542035	-0.0583791556557122	0.953446617827554	0.966196772320906
gene-YBR236C	gene-YBR236C	240.288386329186	0.0249580170775328	0.445661034873307	0.0560022418936129	0.95534002119321	0.967947390807846
gene-YOR058C	gene-YOR058C	166.319664455999	-0.0246412427339824	0.453433218415204	-0.0543437086945374	0.95666132647946	0.969117854167995
gene-YGR040W	gene-YGR040W	68.0794987362273	-0.0296488134144036	0.549747135145198	-0.053931728823967	0.956989557497687	0.969282080888561
gene-YDL141W	gene-YDL141W	132.395044457327	0.0262003034205213	0.48953062714675	0.053521275212607	0.957316579773111	0.969417716956769
gene-YLR310C	gene-YLR310C	568.19788021638	-0.0217439662115083	0.407597963654985	-0.0533466016771213	0.957455750269384	0.969417716956769
gene-YOR319W	gene-YOR319W	277.288237697297	0.0241285507678843	0.465945400212941	0.0517840733203018	0.958700746172676	0.970509863622062
gene-YLR112W	gene-YLR112W	6.74276138501837	-0.0645948793253732	1.25730478876773	-0.051375672710737	0.959026169531653	0.970670893185983
gene-YER043C	gene-YER043C	3178.1952175059	0.0282528580418227	0.559809016326456	0.0504687441928354	0.959748856172422	0.971233884107888
gene-YBL013W	gene-YBL013W	13.0586520232755	0.0456610972682369	0.915853453037471	0.049856335767256	0.960236873012465	0.971342029727349
gene-YBR217W	gene-YBR217W	93.926112632437	0.025619224230347	0.517570038858206	0.0494990480648082	0.960521595805794	0.971342029727349
gene-YPR036W	gene-YPR036W	1955.59403066647	0.0200958494161946	0.401488952409713	0.0500533060637921	0.96007990942648	0.971342029727349
gene-YDR458C	gene-YDR458C	397.034048289855	-0.0208078096987428	0.419122687952139	-0.0496461067292996	0.960404404052347	0.971342029727349
gene-YGL061C	gene-YGL061C	46.1440836357861	0.033180841508375	0.690067993067518	0.0480834379245415	0.961649745558834	0.97214592261535
gene-YFR038W	gene-YFR038W	231.591677908986	0.020952277816715	0.434211449318073	0.0482536281565592	0.961514110842127	0.97214592261535
gene-YGL077C	gene-YGL077C	936.695863119141	0.0198659747642056	0.423704861410886	0.046886350791573	0.962603806621019	0.97243649785901
gene-YBR229C	gene-YBR229C	134.783529711638	-0.0220694302708524	0.468872035157658	-0.0470691971711036	0.962458077212684	0.97243649785901
gene-YNL025C	gene-YNL025C	72.9882208007361	-0.0248701003808839	0.527801232964115	-0.0471202013705316	0.962417426853867	0.97243649785901
gene-YBR019C	gene-YBR019C	2.44981987474087	-0.0942216408110422	1.99661449572995	-0.0471907025680466	0.962361237543909	0.97243649785901
gene-YNCD0030W	gene-YNCD0030W	3.87980064731516	-0.0723611413460669	1.56704894449572	-0.0461766951187048	0.9631694172573	0.972839458143733
gene-YHL015W-A	gene-YHL015W-A	8.91754110052593	0.0508830531851697	1.13050038213567	0.0450093197571898	0.964099880392139	0.973610730717918
gene-YIL089W	gene-YIL089W	85.3003124084949	0.0239212308304037	0.536415928083165	0.0445945572792444	0.964430481007732	0.97377606102788
gene-YNCN0019C	gene-YNCN0019C	7.37437673202824	0.0530092871302556	1.20333756452453	0.0440518842700644	0.964863046311638	0.974006068134443
gene-YOL122C	gene-YOL122C	224.167010428584	-0.0191476756804731	0.436265655790557	-0.0438899450972725	0.964992130228829	0.974006068134443
gene-YOR336W	gene-YOR336W	157.741965334087	-0.0202240602087865	0.463534091308749	-0.0436301462783149	0.965199221316184	0.974046602625377
gene-YJL170C	gene-YJL170C	9.34735655806289	0.0456052514602388	1.06310733203883	0.0428980687893262	0.965782788217986	0.974253801415031
gene-YBR260C	gene-YBR260C	177.151644780129	-0.0191932402487921	0.449025532784968	-0.0427442068377512	0.965905439791937	0.974253801415031
gene-YDR237W	gene-YDR237W	152.991437946736	-0.031187426111402	0.725623550837279	-0.0429801735010056	0.965717338501057	0.974253801415031
gene-YAR020C	gene-YAR020C	5.91404596285932	0.0585570359780174	1.42287264356571	0.0411540950223582	0.967173049508925	0.975316366083071
gene-YDR374C	gene-YDR374C	2.91117493610019	-0.0828575489708525	2.02074903926138	-0.041003384072442	0.96729319803303	0.975316366083071
gene-YIL070C	gene-YIL070C	241.925725714459	-0.0209839527556757	0.516389503411886	-0.0406359010340658	0.967586162897001	0.975424399605142
gene-YNL233W	gene-YNL233W	96.4870710731454	-0.0233676104305696	0.57769678668076	-0.0404496112308873	0.967734678545701	0.975424399605142
gene-YGR212W	gene-YGR212W	53.7618309414904	-0.0225010442261655	0.570537236266588	-0.0394383447667766	0.968540908974384	0.97606842899232
gene-YPR179C	gene-YPR179C	173.998508701277	0.0170164834531131	0.450757701355046	0.0377508435284833	0.969886337589314	0.977089430157843
gene-YOL138C	gene-YOL138C	242.150327008268	-0.0177270930994493	0.469622020129713	-0.037747576432964	0.969888942497725	0.977089430157843
gene-YKR048C	gene-YKR048C	2227.80189515488	0.0152227321198101	0.406784953068056	0.0374220629475036	0.970148481301528	0.977182183392787
gene-YGL184C	gene-YGL184C	88.5934435137656	0.0218292035576677	0.609531848481402	0.0358130647513389	0.971431415585288	0.978305541929609
gene-YER186C	gene-YER186C	29.1082872666494	-0.0248404420359371	0.699455166309265	-0.0355139875040309	0.97166989299611	0.978376846528439
gene-YJR147W	gene-YJR147W	86.9096902635256	0.0200255363314791	0.577843653761843	0.034655630811397	0.972354341139552	0.978897098093389
gene-YDR016C	gene-YDR016C	26.3102153219178	-0.0250187052744705	0.730865422016568	-0.0342316170950326	0.972692454512742	0.979068565134009
gene-YGL230C	gene-YGL230C	16.9646944719577	0.0275724866038535	0.850512460250413	0.032418674496239	0.974138170220257	0.980204836948854
gene-YOR265W	gene-YOR265W	143.45056672793	-0.0154905633023264	0.478182241866092	-0.0323946854276206	0.974157300679761	0.980204836948854
gene-YLR084C	gene-YLR084C	47.0692494447067	0.0215875005724635	0.680068813848216	0.031743112068776	0.974676913736379	0.980558584767547
gene-YLR064W	gene-YLR064W	527.155202755947	-0.012486590600468	0.410034258239893	-0.030452554511098	0.975706131829083	0.981315706602286
gene-YCR015C	gene-YCR015C	88.8537852701058	-0.0160792788211008	0.529312353271212	-0.0303776753399557	0.975765849135641	0.981315706602286
gene-YCR020C-A	gene-YCR020C-A	92.8609779198732	0.0141769500016097	0.5039746739456	0.0281302826005498	0.977558241602802	0.98294887812379
gene-YNL193W	gene-YNL193W	272.875308839583	-0.0143680100365184	0.517778704913867	-0.0277493259188953	0.977862082438405	0.983084984670588
gene-YDR082W	gene-YDR082W	190.870587648015	-0.0119904062575473	0.445749922612072	-0.0268994017705804	0.978539970663817	0.983597024775774
gene-YDL042C	gene-YDL042C	149.077420628617	-0.0130269955681385	0.512672178903206	-0.025409991226768	0.979727941835537	0.984621519223279
gene-YIR028W	gene-YIR028W	41.3764665721598	0.0159198290379501	0.634548265937108	0.0250884446346087	0.979984417128414	0.984696421664971
gene-YOR330C	gene-YOR330C	185.33535847084	0.0110513872221378	0.451625105134103	0.0244702676988168	0.980477499549869	0.984696421664971
gene-YDR373W	gene-YDR373W	331.485350741361	-0.0103849335475356	0.423898095593798	-0.0244986558219573	0.980454855893033	0.984696421664971
gene-YCL049C	gene-YCL049C	377.593280653665	-0.0112525950607305	0.452988143401342	-0.0248408158682441	0.980181934738088	0.984696421664971
gene-YKL018C-A	gene-YKL018C-A	141.590016405176	-0.0110417275380797	0.469629876348416	-0.0235115525952779	0.981242223394573	0.985294850027075
gene-YBR009C	gene-YBR009C	1304.59177469514	-0.0337467359537694	1.56765782518616	-0.0215268507014673	0.9828253846608	0.986714748708838
gene-YPR175W	gene-YPR175W	48.5749083160841	0.0151315748935398	0.729531407972054	0.0207414988966718	0.9834518647992	0.987173857062332
gene-YER032W	gene-YER032W	66.6673276836765	0.0108062804088681	0.543195811147797	0.0198938949584937	0.984128015300067	0.987512806410299
gene-YKR100C	gene-YKR100C	364.169334039566	0.0102801315083969	0.514186912753579	0.0199929855338882	0.984048968181566	0.987512806410299
gene-YLR077W	gene-YLR077W	268.373013341988	-0.00804149601092032	0.478430462793812	-0.016808076902047	0.986589726372015	0.989812767087467
gene-YHR083W	gene-YHR083W	220.379874683668	-0.00770160665224843	0.474062455719336	-0.0162459746797753	0.987038157803814	0.990092427503052
gene-YIL050W	gene-YIL050W	514.140175976883	0.0064445258637638	0.411888892845605	0.0156462725159707	0.987516590062754	0.990402080270913
gene-YOR198C	gene-YOR198C	766.547399400859	0.00898982570060351	0.594591475168378	0.0151193316353178	0.987936978309716	0.990508161712529
gene-YLR361C	gene-YLR361C	189.292156513274	0.00735486250072019	0.487460073010332	0.0150881331783748	0.98796186823769	0.990508161712529
gene-YLR208W	gene-YLR208W	633.099039307696	-0.0065355128455729	0.455564750859216	-0.0143459581393131	0.988553974103181	0.990761325814507
gene-YDR118W	gene-YDR118W	45.9561748392217	-0.00896473301961779	0.624792336818012	-0.0143483402265688	0.988552073668141	0.990761325814507
gene-YPL133C	gene-YPL133C	308.559724641871	0.0066010480821005	0.479831126587649	0.0137570234950039	0.989023829568954	0.991062003354774
gene-YDR223W	gene-YDR223W	135.629290259335	0.00743134699205847	0.596503413202108	0.0124581801672618	0.990060067512786	0.991822904486919
gene-YPR176C	gene-YPR176C	254.631822507159	0.0053847567234212	0.434986101350171	0.0123791466134372	0.990123122302708	0.991822904486919
gene-YLR410W	gene-YLR410W	827.184300979819	-0.00493815557854319	0.423105288312079	-0.0116712215965045	0.990687923894074	0.992218337782684
gene-YAR064W	gene-YAR064W	1.86398502989362	0.0223995486382898	2.25144723878788	0.00994895561059165	0.992062012875012	0.993424033829706
gene-YHR140W	gene-YHR140W	52.1860440892733	0.00539058999145346	0.624365895894772	0.00863370345321035	0.993111386892735	0.994249157100784
gene-YDL188C	gene-YDL188C	199.078040327428	0.00417912764462666	0.492295797480679	0.00848905813540014	0.993226792928958	0.994249157100784
gene-YHR042W	gene-YHR042W	642.888696810952	-0.0030314576684275	0.421118210595315	-0.00719859078082153	0.994256405161723	0.99510911219874
gene-YML038C	gene-YML038C	183.966831784097	0.00338910710763891	0.493444806177067	0.00686825976322622	0.994519964660316	0.995202194099287
gene-YBR156C	gene-YBR156C	83.4515485623162	-0.00309347033868829	0.562173039126416	-0.00550270134529284	0.995609501711071	0.996121646516478
gene-YHR187W	gene-YHR187W	304.024764638691	-0.00147424716820864	0.426555031239984	-0.00345617109221063	0.997242379936049	0.997584311148097
gene-YHR059W	gene-YHR059W	156.63048365125	0.00127933478371499	0.489862149037296	0.00261162203740218	0.997916229466455	0.9980872812713
gene-YGR220C	gene-YGR220C	224.063614155796	2.31656038749661e-05	0.540683069638038	4.28450698307872e-05	0.999965814580286	0.999965814580286
gene-YHL041W	gene-YHL041W	1.43754469311893	4.68224278269993	2.88235256630045	1.62445178894603	0.104279421782648	NA
gene-YNCH0007W	gene-YNCH0007W	1.43754469311893	4.68224278269993	2.88235256630045	1.62445178894603	0.104279421782648	NA
gene-YPR099C	gene-YPR099C	1.43754469311893	4.68224278269993	2.88235256630045	1.62445178894603	0.104279421782648	NA
gene-YNCE0016C	gene-YNCE0016C	1.22325900885376	4.41340108326439	3.06543240272658	1.43973198669749	0.149943240006706	NA
